name,description,sku,barcode,category_id,location_id,location,min_stock,max_stock,purchase_price,sale_price,tax_rate,status
AGUJA DE CARBURADOR,,36JF0140,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E02-B,5,,27.3,41,0,active
KIT DE TRANSMISION,,36JF0167,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A01E09-A,5,,599.2,899,0,active
KIT DE TRANSMISION COMPLETA,,36JF0275,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A01E09-A,5,,0,0,0,active
KIT DE TRANSMISION COMPLETA,,36JF0275-1,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A01E09-A,5,,599.2,899,0,active
KIT DE TEMPLADOR DE CADENA DE LEVAS,,36JL0001,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,37.8,57,0,active
KIT DE TRANSMISION COMPLETA,,36JL0009,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A01E09-W,5,,627.2,941,0,active
KIT DE TRANSMISION COMPLETA-AMARILLO,,36JL0009-1,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A01E09-W,5,,627.2,941,0,active
PASADOR PARA PISADERA,,36JL0015,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,6.3,9,0,active
KIT DE SELLOS PARA BOMBA DE AGUA,,36JL0039,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,90.3,135,0,active
KIT DE ANILLOS DE PISTON,,36JU0001,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,104.3,156,0,active
KIT DE SUJETADORES PARA PROTECTOR DE PIERNAS,,36JW0013,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-C,5,,8.4,13,0,active
PAR DE VALVULAS,,36JZ0001,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-B,5,,104.3,156,0,active
PAR DE VALVULAS,,36JZ0001-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB2-C,5,,104.3,156,0,active
PAR DE VALVULAS BM-150,,36JZ0001-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E08-B,5,,0,0,0,active
CARCAZA DE EMBRAGUE CON PINON PRIMARIO,,36JZ0003,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E05-D,5,,310.8,467,0,active
KIT DE REPARACION DE VALVULA,,36JZ0004,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-B,5,,67.2,101,0,active
KIT DE REPARACION DE VALVULA,,36JZ0004-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB1-B,5,,67.2,101,0,active
AMARRILLA,,36JZ0005,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-D,5,,72,110,0,active
KIT DE AGUJAS DE MINIMO,,36JZ0016,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB5-C,5,,14.7,22,0,active
CULATA,,36PF0001,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-B,5,,694.4,1042,0,active
CILINDRO COMPLETO,,36PF0002,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E03-D,5,,552.3,828,0,active
TAPA DE EMBRAGUE,,36PF0007,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E01-D,5,,191.1,287,0,active
CUBIERTA DE EMBRAGUE,,36PF0008,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E04-C,5,,328.3,492,0,active
KIT DE DISCOS DE EMBRAGUE,,36PF0009,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-B,5,,108.5,163,0,active
KIT DE DISCOS DE EMBRAGUE,,36PF0009-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB2-C,5,,108.5,163,0,active
KIT DE TRANSMISION COMPLETA,,36PF0010,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E05-W,5,,398.3,597,0,active
KIT DE GUARDACADENA,,36PF0011,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E13-A,5,,248.5,373,0,active
KIT DE GUARDACADENA,,36PF0011-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E13-B,5,,248.5,373,0,active
KIT DE ETIQUETAS TANQUE ROJO,,36PF0015,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E14-C,5,,103.6,155,0,active
KIT DE CHICLERES,,36PF0021,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB5-C,5,,95.2,143,0,active
AMARRILLA,,36PF0022,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB5-C,5,,102.9,154,0,active
KIT DE CEBADOR,,36PF0023,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB5-C,5,,62.3,93,0,active
ORING DE CARBURADOR,,36PF0024,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB5-C,5,,21,31,0,active
KIT DE ETIQUETAS TANQUE ROJO,,36PF0081,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E14-C,5,,158.9,239,0,active
KIT DE ETIQUETAS TANQUE BLANCO,,36PF0083,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E14-C,5,,103.6,155,0,active
KIT DE BIELA,,36PF0107,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E05-D,5,,174.3,261,0,active
KIT DE BIELA,,36PF0107-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-B,5,,174.3,261,0,active
KIT DE BIELA,,36PF0107-2,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-B,5,,174.3,261,0,active
KIT DE VIELA,,36PF0107-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A03E11-C,5,,90,140,0,active
KIT DE ANILLOS CON BANO DE CROMO,,36PF0116,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-B,5,,79.1,119,0,active
ANILLOS DE PISTON BM-150 STD,,36PF0116-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E08-B,5,,0,0,0,active
KIT DE ETIQUETAS TANQUE NEGRO,,36PF0139,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E14-C,5,,167.3,251,0,active
KIT DE ETIQUETAS TANQUE ROJO,,36PF0140,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E14-C,5,,167.3,251,0,active
CILINDRO COMPLETO NEGRO,,36PF0159,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E05-E,5,,699.3,1049,0,active
CILINDRO COMPLETO NEGRO,,36PF0159-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-B,5,,699.3,1049,0,active
CULATA NEGRA,,36PF0160,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-D,5,,697.2,1046,0,active
MARCO DE PABRISA,,52BH0419,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,PISO,5,,1415.4,2123,0,active
CUBIERTA DE MAGNETO,,52JE0182,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E01-D,5,,326.2,489,0,active
TAPA DE MAGNETO,,52JE0299,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A01E01-D,5,,223.3,335,0,active
GUARDABARRO DELANTERO ROJO,,52JF0229,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E13-D,5,,271.6,407,0,active
CUBIERTA LATERAL DE TANQUE DER. GRIS,,52JF0593,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E13-D,5,,305.2,458,0,active
CUBIERTA DE TANQUE GRIS,,52JF0594,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,447.3,671,0,active
GUARDABARRO DELANTERO GRIS,,52JF0597,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-D,5,,271.6,407,0,active
MASCARA DE FARO IZQ. GRIS,,52JF0603,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,93.1,140,0,active
MASCARA DE FARO DER. GRIS,,52JF0604,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,93.1,140,0,active
PISADERA IZQ.,,52JL0158,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,55.3,83,0,active
CUBIERTA MASCARA DER. AZUL,,52JL0196,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,92.4,139,0,active
MASCARA DE FARO IZQ. BCO,,52JL0936,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-C,5,,92.4,139,0,active
POSA PIE CONDUCTOR DERECHO,,52JL1035,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,55.3,83,0,active
KIT DE CUBRE CADENA 2024,,52JV0364,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E13-A,5,,279.3,419,0,active
LEVA DE CAMBIOS,,52JZ0264,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E07-E,5,,79.1,118,0,active
LEVA DE CAMBIOS,,52JZ0264-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-A,5,,79.1,118,0,active
BRAZO OSCILANTE (HORQUILLA),,52PF0219,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E13-D,5,,559.3,839,0,active
CUBIERTA LATERAL IZQUIERDA NEGRA,,52PF0581,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E03-E,5,,149.1,223,0,active
CUBIERTA LATERAL IZQUIERDA BOXER 150 X 5TA,,52PF0581-A,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-D,5,,50,70,0,active
CUBIERTA LATERAL  DERECHA NEGRA C/ROJO X BOXER,,52PF0582,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R02-W,5,,50,90,0,active
CUBIERTA LATERAL DERECHA NEGRO,,52PF0582-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E03-E,5,,149.1,223,0,active
CUBIERTA LATERAL DERECHA BOXER 150 X 5TA,,52PF0582-A,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-D,5,,50,70,0,active
CUBIERTA LATERAL IZQUIERDA AZUL,,52PF0584,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E03-E,5,,149.1,223,0,active
CUBIERTA LATERAL DERECHA AZUL,,52PF0585,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E03-E,5,,149.1,223,0,active
CUBIERTA LATERAL DERECHA AZUL-AMARILLA,,52PF0585-A,,7824585b-78ff-407d-b2de-c945c7d3d33a,,03A04E18-B,5,,79,85,0,active
TANQUE DE COMBUSTIBLE NEGRO,,52PF0589,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINA VIDRIO,5,,1192.1,1788,0,active
TANQUE DE CONBUSTIBLE NEGRO,,52PF0589-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R02-B,5,,1192.1,1788,0,active
TANQUE DE BOXER NEGRO/ROJO X,,52PF0589-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,00A00R02-C,5,,450,550,0,active
GUARDABARRO DELANTERO,,52PF0618-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A04E13-A,5,,349.3,515,0,active
CUBIERTA LATERAL IZQUIERDA ROJO,,52PF0630,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E03-E,5,,149.1,223,0,active
CUBIERTA LATERAL DERECHA ROJO,,52PF0631,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E03-E,5,,149.1,223,0,active
TANQUE DE COMBUSTIBLE ROJO,,52PF0632,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,PISO,5,,1192.1,1788,0,active
TANQUE DE BOXER ROJO/NEGRO X,,52PF0632-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,00A00R02-C,5,,450,550,0,active
CUBIERTA DE MAGNETO 5TA,,52PF1735,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E01-D,5,,174.3,261,0,active
CUBIERTA DE MAGNETO 5TA,,52PF1735-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-C,5,,174.3,261,0,active
TANQUE DE COMBUSTIBLE NEGRO,,52PF1763,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,PISO,5,,1352.4,2028,0,active
MASCARA DE FARO DEL. NEGRO/AM,,52PF1767,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R03-C,5,,159.6,239,0,active
MASCARA CON VISOR NEGRO BOXER-150 AMARILLA,,52PF1767-A,,7824585b-78ff-407d-b2de-c945c7d3d33a,,01A01E18-A,5,,97,140,0,active
CUBIERTA LATERAL DERECHA NEGRO/AM 5ta,,52PF1770,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E02-E,5,,148.4,223,0,active
MASCARA DE FARO DEL. BCO/ROJO,,52PF1984,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R03-C,5,,151.2,226,0,active
CUBIERTA LATERAL IZQUIERDA BLANCO 5ta,,52PF1987,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E01-D,5,,148.4,223,0,active
CUBIERTA LATERAL DERECHA BLANCO 5ta,,52PF1988,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E01-E,5,,148.4,223,0,active
CUBIERTA LATERAL DERECHA BLANCO BOXER-150 X-AMARILLA,,52PF1988-A,,7824585b-78ff-407d-b2de-c945c7d3d33a,,03A04E18-B,5,,79,85,0,active
TANQUE DE COMBUSTIBLE BLANCO,,52PF1991,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R01-D,5,,1192.1,1788,0,active
TANQUE DE COMBUSTIBLE NEGRO/GRIS,,52PF2452,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R01-D,5,,1352.4,2028,0,active
TANQUE DE COMBUSTIBLE NEGRO/GRIS,,52PF2452-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINA VIDRIO,5,,1352.4,2028,0,active
TANQUE DE COMBUSTIBLE NEGRO/ROJO,,52PF2453,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINA VIDRIO,5,,1352.4,2028,0,active
CUBIERTA LATERAL IZQUIERDA NEGRO/GRIS 5ta,,52PF2456,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E02-E,5,,148.4,223,0,active
CUBIERTA LATERAL DERECHA GRIS BOXER 150 4TA,,52PF2456-A,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-D,5,,50,70,0,active
CUBIERTA LATERAL DERECHA GRIS BOXER 150 5TA,,52PF2456-A-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-D,5,,50,70,0,active
CUBIERTA LATERAL IZQUIERDA GRIS BOXER 150 4TA,,52PF2456-A-2,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-D,5,,50,70,0,active
CUBIERTA LATERAL IZQUIERDA GRIS BOXER 150 5TA,,52PF2456-A-3,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-D,5,,50,70,0,active
CUBIERTA LATERAL IZQUIERDA NEGRO/ROJO 5ta,,52PF2457,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E01-D,5,,148.4,223,0,active
CUBIERTA LATERAL DERECHA GRIS BOXER-150 4TA-AMARILLA,,52PF2458-A,,7824585b-78ff-407d-b2de-c945c7d3d33a,,03A04E18-B,5,,79,85,0,active
CUBIERTA LATERAL DERECHA GRIS BOXER-150 5TA-AMARILLA,,52PF2458-A-1,,7824585b-78ff-407d-b2de-c945c7d3d33a,,03A04E18-B,5,,79,85,0,active
CUBIERTA LATERAL DERECHA GRIS BOXER-150 X-AMARILLA,,52PF2458-A-2,,7824585b-78ff-407d-b2de-c945c7d3d33a,,03A04E18-B,5,,79,85,0,active
CUBIERTA LATERAL DERECHA NEGRO/ROJO 5ta,,52PF2459,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E01-D,5,,148.4,223,0,active
CUBIERTA LATERAL DERECHA NEGRO ROJO-AMARILLA,,52PF2459-A,,7824585b-78ff-407d-b2de-c945c7d3d33a,,03A04E18-B,5,,79,85,0,active
MASCARA DE FARO DEL. NEGRO/GRIS,,52PF2462,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R01-D,5,,137.2,206,0,active
MASCARA DE FARO DEL. NEGRO/GRIS,,52PF2462-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R02-D,5,,137.2,206,0,active
MASCARA DE FARO DEL. NEGRO/GRIS,,52PF2462-2,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R03-D,5,,137.2,206,0,active
MASCARAS NEGRO/GRIS BOXER-150 4TA ALLOY AMARILLA,,52PF2462-A,,7824585b-78ff-407d-b2de-c945c7d3d33a,,01A01E18-A,5,,70,120,0,active
MASCARA DE FARO DEL. NEGRO/ROJO,,52PF2463,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R02-C,5,,137.2,206,0,active
MASCARA DE FARO DEL. NEGRO/ROJO,,52PF2463-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R03-D,5,,137.2,206,0,active
MASCARA DE FARO DEL. AMARILLO,,52PF2711,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R02-C,5,,175.7,264,0,active
MASCARA DE FARO DEL. AMARILLO,,52PF2711-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R03-D,5,,175.7,264,0,active
TANQUE DE COMBUSTIBLE AMARILLO,,52PF2716,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,PISO,5,,1352.4,2028,0,active
CONJUNTO DE CUBIERTA DE EMBRAGUE PF541369 5ta,,52PF3119,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E01-E,5,,382.9,574,0,active
ESTRIBO POSTERIOR IZQUIERDO,,56JF181Y,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,41.3,62,0,active
SOPORTE DE ESTRIBO DEL IZQ.,,56JL3X1Y,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,209.3,314,0,active
SOPORTE DE POSAPIE CONDUCTOR IZQ,,56JL3Y1Y,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,209.3,314,0,active
SOPORTE DE ESTRIBO DEL DER.,,56JL3Y6B,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,209.3,314,0,active
SOPORTE DE PISADERA POSTERIOR DER.,,56JL4K1Y,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E12-B,5,,167.3,251,0,active
CUBIERTA DE EMBRAGUE,,56JV1V3Q,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E01-E,5,,312.2,468,0,active
MASCARA DE FARO DEL. ROJO VINO,,56PF1T4R,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,00A00R02-B,5,,153.3,230,0,active
MASCARA DE FARO DEL. ROJO VINO,,56PF1T4R-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,GARAJE01-A,5,,153.3,230,0,active
MASCARA DE FARO DEL. ROJO VINO,,56PF1T4R-2,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,GARAJE02-A,5,,153.3,230,0,active
MASCARA DE FARO DEL. ROJO VINO,,56PF1T4R-3,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,GARAJE02-C,5,,153.3,230,0,active
RODAMIENTO 6000-2RS KOYO,,6000-2RS,,125b3bc7-2835-40ef-8288-8627a1e45f2a,,01A02E08-C,5,,7,15,0,active
RODAMIENTO 6001-2RS KOYO,,6001-2RS,,125b3bc7-2835-40ef-8288-8627a1e45f2a,,01A02E08-C,5,,6,15,0,active
RODAMIENTO 6002-2RS KOYO,,6002-2RS,,125b3bc7-2835-40ef-8288-8627a1e45f2a,,01A02E08-C,5,,7,15,0,active
RODAMIENTO 6003-2RS KOYO,,6003-2RS,,125b3bc7-2835-40ef-8288-8627a1e45f2a,,01A02E08-C,5,,8,15,0,active
RODAMIENTO 6004-2RS KOYO,,6004-2RS,,125b3bc7-2835-40ef-8288-8627a1e45f2a,,01A02E08-C,5,,15,25,0,active
RODAMIENTO 6005-2RS KOYO,,6005-2RS,,125b3bc7-2835-40ef-8288-8627a1e45f2a,,01A02E08-C,5,,18,28,0,active
RODAMIENTO 6201-2RS KOYO,,6201-2RS,,125b3bc7-2835-40ef-8288-8627a1e45f2a,,01A02E08-C,5,,11,21,0,active
RODAMIENTO 6202-2RS KOYO,,6202-2RS,,125b3bc7-2835-40ef-8288-8627a1e45f2a,,01A02E08-C,5,,11,20,0,active
RODAMIENTO 6203-2RS KOYO,,6203-2RS,,125b3bc7-2835-40ef-8288-8627a1e45f2a,,01A02E08-C,5,,12,22,0,active
RODAMIENTO 6300-2RS KOYO,,6300-2RS,,125b3bc7-2835-40ef-8288-8627a1e45f2a,,01A02E08-C,5,,11,21,0,active
RODAMIENTO 6364-2RS KOYO,,6304-2RS,,125b3bc7-2835-40ef-8288-8627a1e45f2a,,01A02E08-C,5,,0,0,0,active
PROTECTOR DE PUNOS NEGRO/ROJO,,A008A,,8120eab7-480f-42e7-956e-c6cf451e6ff6,,02A04E15-C,5,,83,110,0,active
PROTECTOR DE PUNOS NEGRO/AMARILLO,,A008B,,8120eab7-480f-42e7-956e-c6cf451e6ff6,,02A04E15-C,5,,83,110,0,active
PROTECTOR DE PUNOS NEGRO/NARANJA,,A008C,,8120eab7-480f-42e7-956e-c6cf451e6ff6,,02A04E15-C,5,,83,110,0,active
PROTECTOR DE PUNOS NEGRO/VERDE,,A008D,,8120eab7-480f-42e7-956e-c6cf451e6ff6,,02A04E15-C,5,,83,110,0,active
PROTECTOR DE PUNOS NEGRO/AZUL,,A008E,,8120eab7-480f-42e7-956e-c6cf451e6ff6,,02A04E15-C,5,,83,110,0,active
POLERA TALLA M COOLMAX NARANJA/NEGRO,,A543A,,8120eab7-480f-42e7-956e-c6cf451e6ff6,,02A04E15-C,5,,201,270,0,active
POLERA TALLA L COOLMAX NARANJA/NEGRO,,A543B,,8120eab7-480f-42e7-956e-c6cf451e6ff6,,02A04E15-C,5,,201,270,0,active
POLERA TALLA XL COOLMAX NARANJA/NEGRO,,A543C,,8120eab7-480f-42e7-956e-c6cf451e6ff6,,02A04E15-C,5,,201,270,0,active
POLERA TALLA M COOLMAX PLOMO/NEGRO,,A545A,,8120eab7-480f-42e7-956e-c6cf451e6ff6,,02A04E15-C,5,,201,270,0,active
POLERA TALLA L COOLMAX PLOMO/NEGRO,,A545B,,8120eab7-480f-42e7-956e-c6cf451e6ff6,,02A04E15-C,5,,201,270,0,active
POLERA TALLA XL COOLMAX PLOMO/NEGRO,,A545C,,8120eab7-480f-42e7-956e-c6cf451e6ff6,,02A04E15-C,5,,201,270,0,active
POLERA TALLA M COOLMAX CAFE/NEGRO,,A553A,,8120eab7-480f-42e7-956e-c6cf451e6ff6,,02A04E15-C,5,,201,270,0,active
POLERA TALLA L COOLMAX CAFE/NEGRO,,A553B,,8120eab7-480f-42e7-956e-c6cf451e6ff6,,02A04E15-C,5,,201,270,0,active
POLERA TALLA XL COOLMAX CAFE/NEGRO,,A553C,,8120eab7-480f-42e7-956e-c6cf451e6ff6,,02A04E15-C,5,,201,270,0,active
CHAVETA,,AA101345,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-B,5,,2.1,3,0,active
AMARRILLA,,AA101471,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-A,5,,53.2,80,0,active
PLATO SEPARADORES DE EMBRAGUE,,AA101472,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-B,5,,10.5,16,0,active
AMARRILLA,,AA101473,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-A,5,,78.4,118,0,active
EMBRAGUE COMPLETO 77D,,AA101593,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E02-C,5,,743.4,1115,0,active
EMBRAGUE COMPLETO 74D,,AA101598,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E02-C,5,,671.3,1007,0,active
COPA DE PALIER LADO SATELITAL,,AA101721,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-C,5,,191.1,287,0,active
COPA DE PALIER LADO DIFERENCIAL,,AA101722,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-C,5,,191.1,287,0,active
EJE DE LEVAS,,AA101864,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-C,5,,287,431,0,active
PISTON COMPLETO,,AA101865,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-C,5,,256.2,384,0,active
CULATA COMPLETA,,AA102093,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-C,5,,1560.3,2340,0,active
TUBERIA ACEITE FRIO,,AA102097,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A02E06-W,5,,181.3,272,0,active
EMBRAGUE COMPLETO MOD MAY.,,AA102389,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-D,5,,671.3,1007,0,active
KIT DE CARBONES,,AA111085,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-B,5,,65.1,98,0,active
RESORTE DE PINON DE RETORNO,,AA111086,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E02-B,5,,7,11,0,active
BENDIX DE ARRANQUE,,AA111094,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E03-C,5,,461.3,692,0,active
CDI,,AA111122,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E02-D,5,,399,599,0,active
CAPUCHON DE BUJIA DERECHA,,AA111147,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-B,5,,27.3,41,0,active
ROTOR DE MAGNETO,,AA111151,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E02-B,5,,495.6,744,0,active
BUJIA CON CABEZAL,,AA111153,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-B,5,,27.3,45,0,active
BUJIA CON CABEZAL,,AA111154,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-B,5,,33.6,50,0,active
CAPUCHON DE BUJIA IZQUIERDA,,AA111157,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-B,5,,27.3,41,0,active
CDI,,AA111196,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E02-D,5,,415.8,624,0,active
ESTATOR,,AA111203,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-C,5,,375.2,563,0,active
CDI,,AA111222,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E02-D,5,,399.7,599,0,active
JUNTA DE FILTRO DE AIRE,,AA121148,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E02-B,5,,15.4,23,0,active
ELEMENTO DE FILTRO DE AIRE (MNR - NEGRO),,AA121150,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A01E04-D,5,,119.7,179,0,active
